529	1115
530	1840
531	2002
532	1915
533	1819
534	1413
535	1161
536	704
537	1287
538	5
539	311
540	1096
541	1415
542	2066
543	77
544	18
545	1811
546	709
547	1525
548	1683
549	1530
550	1125
551	2030
552	1701
553	199
554	267
555	957
556	1336
557	1925
558	1811
559	709
560	531
561	99
562	1892
563	361
564	1004
565	852
566	266
567	209
568	1142
569	90
570	2032
571	1977
572	209
573	1602
574	1413
575	363
576	288
577	308
578	1523
579	1063
580	72
581	1314
582	1822
583	1530
584	1942
585	1551
586	1840
587	1394
588	912
589	132
590	1064
591	591
592	2009
593	542
594	596
595	89
596	1884
597	1884
598	1530
599	1361
600	752
601	1387
602	2009
603	317
604	308
605	466
606	2017
607	852
608	433
609	409
610	1154
611	172
612	1892
613	861
614	1977
615	1927
616	1189
617	61
618	849
619	598
620	603
621	168
622	1716
623	1817
624	1866
625	1468
626	1892
627	1550
628	707
629	806
630	1714
631	1387
632	742
633	1063
634	1101
635	2004
636	1616
637	532
638	1154
639	1997
640	580
641	2022
642	503
643	1263
644	1781
645	311
646	1486
647	1586
648	1672
649	605
650	1840
651	2008
652	709
653	989
654	650
655	397
656	1530
657	1929
658	602
659	1781
660	1935
661	72
662	19
663	690
664	1499
665	868
666	1483
667	1942
668	1349
669	1167
670	738
671	884
672	1026
673	1386
674	1038
675	483
676	764
677	212
678	674
679	747
680	380
681	852
682	484
683	524
684	1822
685	338
686	726
687	735
688	1226
689	86
690	169
691	257
692	697
693	1063
694	524
695	1349
696	1075
697	774
698	2008
699	6
700	1866
701	1820
702	754
703	1342
704	105
705	1569
706	845
707	476
708	62
709	1935
710	488
711	1413
712	433
713	1680
714	218
715	1063
716	1902
717	649
718	756
719	471
720	1822
721	1961
722	362
723	19
724	275
725	1305
726	377
727	2022
728	106
729	1884
730	1798
731	1361
732	1994
733	384
734	1672
735	566
736	1558
737	311
738	247
739	134
740	1866
741	1892
742	546
743	1140
744	105
745	732
746	1430
747	354
748	512
749	106
750	1516
751	764
752	506
753	1781
754	1609
755	605
756	1763
757	1516
758	1716
759	1701
760	1716
761	624
762	134
763	1069
764	169
765	362
766	746
767	177
768	1387
769	1048
770	1431
771	1151
772	1322
773	1215
774	536
775	1551
776	1811
777	1952
778	1276
779	1822
780	230
781	1781
782	1161
783	1801
784	1308
785	1511
786	286
787	2042
788	773
789	482
790	1095
791	483
792	132
793	690
794	1609
795	1597
796	1372
797	6
798	1047
799	1600
800	1341
801	1499
802	232
803	1250
804	1188
805	135
806	1822
807	580
808	560
809	221
810	2005
811	209
812	143
813	1741
814	1106
815	1176
816	1705
817	1480
818	904
819	814
820	1171
821	447
822	692
823	1811
824	1402
825	641
826	1335
827	744
828	2074
829	6
830	957
831	832
832	105
833	1523
834	1097
835	1929
836	735
837	747
838	179
839	1741
840	348
841	1543
842	1994
843	192
844	1960
845	1864
846	987
847	6
848	854
849	1069
850	591
851	525
852	1827
853	1675
854	1847
855	52
856	825
857	341
858	904
859	552
860	1398
861	678
862	119
863	528
864	1282
865	897
866	1316
867	485
868	1822
869	99
870	1387
871	455
872	1693
873	580
874	1432
875	285
876	1383
877	904
878	1094
879	1776
880	978
881	1660
882	291
883	560
884	1306
885	1176
886	341
887	465
888	500
889	1069
890	1822
891	1140
892	853
893	598
894	813
895	2066
896	1822
897	172
898	34
899	1504
900	1883
901	1651
902	1048
903	471
904	52
905	1473
906	48
907	1153
908	966
909	922
910	1252
911	1815
912	742
913	1781
914	536
915	566
916	1440
917	493
918	782
919	888
920	89
921	98
922	704
923	1495
924	1530
925	1813
926	1929
927	209
928	774
929	2
930	1927
931	1387
932	1386
933	1378
934	2045
935	1454
936	150
937	524
938	1372
939	150
940	260
941	1929
942	782
943	1774
944	1444
945	82
946	1607
947	2020
948	956
949	1046
950	12
951	1827
952	1984
953	482
954	177
955	1915
956	105
957	651
958	1573
959	19
960	260
961	2079
962	735
963	2024
964	1176
965	263
966	1161
967	598
968	1927
969	1174
970	220
971	764
972	1302
973	61
974	773
975	467
976	1185
977	1620
978	519
979	602
980	1813
981	655
982	519
983	1629
984	252
985	354
986	1246
987	779
988	43
989	377
990	506
991	2005
992	1701
993	1840
994	950
995	1110
996	1350
997	846
998	403
999	415
1000	1140
1001	1975
1002	543
1003	524
1004	713
1005	2076
1006	1054
1007	1515
1008	1482
1009	1840
1010	318
1011	1960
1012	911
1013	510
1014	763
1015	1394
1016	791
1017	1109
1018	1861
1019	41
1020	230
1021	732
1022	1763
1023	791
1024	905
1025	527
1026	1461
1027	1023
1028	699
1029	1287
1030	1631
1031	1758
1032	409
1033	1437
1034	1101
1035	747
1036	1620
1037	1276
1038	556
1039	357
1040	502
1041	70
1042	377
1043	1660
1044	1792
1045	412
1046	912
1047	1979
1048	47
1049	1919
1050	813
1051	911
1052	133
1053	25
1054	345
1055	483
1056	2005
1057	769
1058	1864
1059	1736
1060	1588
1061	1890
1062	1550
1063	1556
1064	1386
1065	387
1066	134
1067	48
1068	1351
1069	560
1070	1161
1071	106
1072	183
1073	82
1074	1387
1075	1369
1076	2079
1077	134
1078	1055
1079	308
1080	1864
1081	2069
1082	1811
1083	987
1084	90
1085	3
1086	709
1087	1361
1088	1712
1089	556
1090	1811
1091	1840
1092	641
1093	339
1094	1437
1095	2048
1096	209
1097	903
1098	1794
1099	719
1100	1383
1101	456
1102	2074
1103	651
1104	52
1105	1984
1106	1994
1107	971
1108	863
1109	1979
1110	1506
1111	1692
1112	204
1113	576
1114	360
1115	1822
1116	1372
1117	209
1118	2066
1119	1134
1120	735
1121	322
1122	2022
1123	1782
1124	387
1125	1840
1126	1016
1127	561
1128	1029
1129	1094
1130	1811
1131	1097
1132	957
1133	43
1134	393
1135	1620
1136	966
1137	597
1138	1543
1139	989
1140	1430
1141	428
1142	1507
1143	1841
1144	1171
1145	82
1146	260
1147	1225
1148	1483
1149	725
1150	619
1151	1075
1152	1212
1153	491
1154	842
1155	1694
1156	1050
1157	1568
1158	1883
1159	471
1160	34
1161	483
1162	865
1163	1497
1164	1369
1165	785
1166	1385
1167	493
1168	1858
1169	1688
1170	1725
1171	1823
1172	678
1173	597
1174	1534
1175	1935
1176	451
1177	447
1178	424
1179	1282
1180	1454
1181	1107
1182	257
1183	1768
1184	1103
1185	1566
1186	575
1187	860
1188	854
1189	60
1190	605
1191	317
1192	1406
1193	413
1194	302
1195	1600
1196	76
1197	1942
1198	732
1199	1174
1200	1674
1201	560
1202	1334
1203	864
1204	494
1205	188
1206	1469
1207	445
1208	825
1209	1264
1210	380
1211	1469
1212	471
1213	933
1214	99
1215	1366
1216	1561
1217	1653
1218	1595
1219	678
1220	902
1221	1203
1222	41
1223	1905
1224	1182
1225	909
1226	1413
1227	1653
1228	1323
1229	191
1230	967
1231	830
1232	2048
1233	468
1234	348
1235	544
1236	849
1237	743
1238	115
1239	967
1240	1431
1241	580
1242	6
1243	598
1244	936
1245	1683
1246	813
1247	500
1248	223
1249	522
1250	72
1251	210
1252	1892
1253	1406
1254	1815
1255	1140
1256	9
1257	560
1258	1536
1259	1182
1260	1550
1261	1536
1262	1174
1263	1119
1264	336
1265	2069
1266	2005
1267	1775
1268	1701
1269	1191
1270	1970
1271	1970
1272	829
1273	790
1274	1064
1275	1794
1276	9
1277	1960
1278	1119
1279	806
1280	529
1281	1369
1282	587
1283	1464
1284	1394
1285	1884
1286	1182
1287	903
1288	813
1289	1576
1290	272
1291	1818
1292	1337
1293	963
1294	2017
1295	830
1296	89
1297	1822
1298	1039
1299	1151
1300	1096
1301	24
1302	1199
1303	1323
1304	384
1305	1822
1306	31
1307	1326
1308	493
1309	1868
1310	1458
1311	677
1312	232
1313	996
1314	2005
1315	558
1316	2064
1317	1816
1318	1680
1319	387
1320	1801
1321	1361
1322	1467
1323	1758
1324	299
1325	1190
1326	2008
1327	596
1328	1016
1329	1436
1330	468
1331	198
1332	287
1333	1480
1334	1538
1335	1260
1336	1864
1337	1227
1338	525
1339	134
1340	767
1341	99
1342	1140
1343	1361
1344	1013
1345	1569
1346	577
1347	237
1348	2046
1349	1234
1350	386
1351	1120
1352	1486
1353	486
1354	1171
1355	136
1356	370
1357	1101
1358	1778
1359	121
1360	1422
1361	1609
1362	1507
1363	1444
1364	598
1365	704
1366	1220
1367	1771
1368	39
1369	1283
1370	950
1371	58
1372	919
1373	1614
1374	1394
1375	745
1376	1183
1377	393
1378	283
1379	752
1380	1551
1381	19
1382	1140
1383	872
1384	502
1385	25
1386	1778
1387	1164
1388	1324
1389	641
1390	987
1391	483
1392	209
1393	1887
1394	717
1395	1631
1396	465
1397	1110
1398	1171
1399	1807
1400	1901
1401	188
1402	2038
1403	1714
1404	1978
1405	1929
1406	526
1407	1372
1408	1269
1409	471
1410	816
1411	409
1412	134
1413	867
1414	1883
1415	936
1416	987
1417	1096
1418	2061
1419	763
1420	192
1421	587
1422	581
1423	655
1424	1857
1425	450
1426	671
1427	1614
1428	2066
1429	933
1430	348
1431	763
1432	1402
1433	1176
1434	24
1435	1387
1436	2
1437	1380
1438	1822
1439	1822
1440	524
1441	2048
1442	387
1443	719
1444	1875
1445	1792
1446	1915
1447	1967
1448	1916
1449	565
1450	1540
1451	1335
1452	1563
1453	1550
1454	1794
1455	232
1456	323
1457	1594
1458	163
1459	1097
1460	163
1461	1368
1462	518
1463	1981
1464	1264
1465	239
1466	713
1467	76
1468	1979
1469	939
1470	1440
1471	1225
1472	774
1473	163
1474	99
1475	1811
1476	1406
1477	1312
1478	220
1479	764
1480	94
1481	1213
1482	315
1483	1473
1484	620
1485	1040
1486	1341
1487	254
1488	1701
1489	774
1490	1121
1491	727
1492	2070
1493	74
1494	748
1495	1430
1496	1034
1497	1929
1498	1976
1499	346
1500	954
1501	1444
1502	1937
1503	1660
1504	21
1505	1692
1506	1474
1507	1743
1508	1794
1509	1647
1510	213
1511	675
1512	758
1513	764
1514	1510
1515	2021
1516	1915
1517	1349
1518	109
1519	455
1520	553
1521	1128
1522	2068
1523	598
1524	1023
1525	531
1526	1480
1527	1872
1528	179
1529	1495
1530	1130
1531	1416
1532	2072
1533	1290
1534	1436
1535	1911
1536	1110
1537	1915
1538	2000
1539	1715
1540	1195
1541	179
1542	1722
1543	1563
1544	320
1545	385
1546	28
1547	841
1548	1844
1549	1101
1550	620
1551	915
1552	1013
1553	1546
1554	927
1555	1846
1556	457
1557	487
1558	150
1559	258
1560	525
1561	1413
1562	1305
1563	357
1564	965
1565	855
1566	1977
1567	327
1568	970
1569	961
1570	580
1571	209
1572	1491
1573	1820
1574	1046
1575	560
1576	2066
1577	283
1578	1523
1579	2046
1580	2068
1581	1468
1582	311
1583	1883
1584	1551
1585	1979
1586	719
1587	428
1588	782
1589	1436
1590	803
1591	936
1592	262
1593	484
1594	98
1595	611
1596	774
1597	2009
1598	1633
1599	1677
1600	735
1601	1892
1602	19
1603	1337
1604	34
1605	1153
1606	1437
1607	1171
1608	1031
1609	1356
1610	1149
1611	325
1612	1979
1613	1119
1614	2048
1615	1858
1616	342
1617	215
1618	1986
1619	157
1620	1667
1621	678
1622	285
1623	2054
1624	29
1625	1335
1626	1561
1627	1023
1628	92
1629	1085
1630	1847
1631	854
1632	817
1633	666
1634	1923
1635	1360
1636	560
1637	592
1638	767
1639	1161
1640	1763
1641	188
1642	1026
1643	532
1644	362
1645	1119
1646	1558
1647	1099
1648	1692
1649	1153
1650	732
1651	827
1652	1161
1653	855
1654	257
1655	754
1656	1316
1657	1385
1658	482
1659	1977
1660	966
1661	1802
1662	1176
1663	901
1664	735
1665	705
1666	2023
1667	1368
1668	1386
1669	1834
1670	991
1671	863
1672	1543
1673	1763
1674	1822
1675	1840
1676	447
1677	1669
1678	1575
1679	209
1680	1937
1681	1707
1682	1220
1683	767
1684	940
1685	1350
1686	788
1687	1448
1688	1569
1689	1182
1690	3
1691	1625
1692	1436
1693	753
1694	825
1695	1692
1696	791
1697	704
1698	936
1699	1357
1700	620
1701	610
1702	1222
1703	333
1704	1523
1705	1171
1706	448
1707	1905
1708	1569
1709	1402
1710	294
1711	1154
1712	1672
1713	1653
1714	242
1715	934
1716	1858
1717	1369
1718	1779
1719	123
1720	1284
1721	531
1722	1927
1723	865
1724	473
1725	704
1726	393
1727	825
1728	1173
1729	1418
1730	1637
1731	2007
1732	1801
1733	767
1734	509
1735	741
1736	1153
1737	676
1738	707
1739	1515
1740	1811
1741	437
1742	2060
1743	1826
1744	972
1745	1679
1746	1960
1747	776
1748	1436
1749	2034
1750	1321
1751	1653
1752	537
1753	1396
1754	502
1755	88
1756	186
1757	273
1758	2013
1759	272
1760	1903
1761	1865
1762	1864
1763	1215
1764	1048
1765	1692
1766	1924
1767	2008
1768	830
1769	1684
1770	34
1771	736
1772	2068
1773	179
1774	1511
1775	2070
1776	897
1777	941
1778	555
1779	476
1780	1436
1781	2049
1782	1456
1783	626
1784	581
1785	1191
1786	812
1787	1995
1788	991
1789	218
1790	2017
1791	959
1792	196
1793	666
1794	279
1795	1253
1796	1637
1797	1361
1798	1503
1799	1018
1800	99
1801	1298
1802	548
1803	343
1804	253
1805	1046
1806	488
1807	1231
1808	1395
1809	2068
1810	3
1811	1674
1812	1828
1813	72
1814	563
1815	430
1816	1323
1817	1788
1818	1111
1819	1765
1820	150
1821	1174
1822	1866
1823	1935
1824	1629
1825	1138
1826	64
1827	96
1828	1722
1829	1479
1830	1881
1831	1778
1832	484
1833	377
1834	743
1835	1316
1836	2079
1837	1305
1838	1652
1839	921
1840	506
1841	804
1842	1929
1843	1548
1844	1274
1845	179
1846	1515
1847	213
1848	411
1849	408
1850	1046
1851	63
1852	343
1853	32
1854	423
1855	2045
1856	1811
1857	380
1858	9
1859	825
1860	1822
1861	272
1862	855
1863	1436
1864	725
1865	943
1866	554
1867	1461
1868	1683
1869	1929
1870	855
1871	1522
1872	486
1873	587
1874	861
1875	1960
1876	1323
1877	1554
1878	1182
1879	1446
1880	678
1881	673
1882	1386
1883	1552
1884	1731
1885	974
1886	24
1887	325
1888	2025
1889	1212
1890	1936
1891	1135
1892	1667
1893	129
1894	536
1895	1421
1896	1844
1897	135
1898	726
1899	76
1900	412
1901	1368
1902	1822
1903	1855
1904	1701
1905	1526
1906	1935
1907	1386
1908	1440
1909	610
1910	1631
1911	1356
1912	415
1913	435
1914	1516
1915	1304
1916	718
1917	592
1918	1501
1919	209
1920	1543
1921	209
1922	1455
1923	1781
1924	311
1925	221
1926	1160
1927	1950
1928	1220
1929	19
1930	965
1931	666
1932	1884
1933	61
1934	1916
1935	230
1936	133
1937	328
1938	1647
1939	610
1940	1236
1941	610
1942	536
1943	392
1944	1277
1945	808
1946	1694
1947	1598
1948	589
1949	1040
1950	1131
1951	1788
1952	336
1953	525
1954	1763
1955	137
1956	1496
1957	944
1958	1040
1959	1234
1960	106
1961	1113
1962	1855
1963	1004
1964	1858
1965	1
1966	699
1967	2074
1968	1517
1969	665
1970	1558
1971	1046
1972	2013
1973	1191
1974	789
1975	825
1976	1260
1977	821
1978	1066
1979	1301
1980	722
1981	1245
1982	1515
1983	723
1984	1530
1985	1243
1986	560
1987	699
1988	643
1989	34
1990	455
1991	1968
1992	1176
1993	1089
1994	1140
1995	1829
1996	997
1997	2076
1998	72
1999	1100
2000	592
2001	496
2002	1471
2003	620
2004	1234
2005	695
2006	1376
2007	1814
2008	1175
2009	2080
2010	1040
2011	1506
2012	1004
2013	1377
2014	182
2015	1763
2016	566
2017	1368
2018	1764
2019	1927
2020	339
2021	1597
2022	1680
2023	1530
2024	788
2025	948
2026	789
2027	1046
2028	1456
2029	1368
2030	1435
2031	2060
2032	179
2033	1368
2034	112
2035	1905
2036	511
2037	468
2038	468
2039	363
2040	668
2041	1653
2042	1871
2043	1603
2044	2079
2045	560
2046	775
2047	123
2048	35
2049	1963
2050	717
2051	666
2052	1469
2053	29
2054	1626
2055	1709
2056	1221
2057	1752
2058	1891
2059	1577
2060	1540
2061	613
2062	237
2063	2056
2064	1456
2065	244
2066	555
2067	675
2068	975
2069	1633
2070	1314
2071	1447
2072	1373
2073	214
2074	2074
2075	496
2076	1534
2077	829
2078	986
2079	403
2080	1336
2081	1189
2082	918
2083	1141
2084	1906
2085	1640
2086	341
2087	1208
2088	1421
2089	673
2090	827
2091	1016
2092	1075
2093	87
2094	132
2095	134
2096	610
2097	1358
2098	1817
2099	106
2100	1820
2101	908
2102	1580
2103	1191
2104	93
2105	1994
2106	1665
2107	277
2108	1248
2109	1065
2110	1259
2111	1114
2112	1964
2113	921
2114	510
2115	563
2116	1681
2117	1794
2118	989
2119	82
2120	912
2121	1174
2122	1231
2123	1238
2124	1775
2125	1367
2126	1245
2127	336
2128	712
2129	1892
2130	1905
2131	861
2132	2066
2133	814
2134	362
2135	367
2136	1259
2137	1372
2138	1234
2139	1368
2140	512
2141	1284
2142	1987
2143	951
2144	89
2145	1668
2146	509
2147	1171
2148	2003
2149	1132
2150	1306
2151	1368
2152	1894
2153	943
2154	116
2155	725
2156	1306
2157	1543
2158	611
2159	1949
2160	2059
2161	880
2162	2046
2163	598
2164	588
2165	1791
2166	528
2167	893
2168	1669
2169	1406
2170	1967
2171	1103
2172	1041
2173	56
2174	1026
2175	721
2176	879
2177	1368
2178	211
2179	340
2180	1777
2181	1282
2182	1428
2183	1084
2184	989
2185	667
2186	509
2187	545
2188	1782
2189	610
2190	1704
2191	315
2192	945
2193	280
2194	1500
2195	1162
2196	1943
2197	1293
2198	1115
2199	1475
2200	272
2201	1916
2202	1705
2203	1338
2204	1858
2205	1222
2206	317
2207	559
2208	1065
2209	1430
2210	109
2211	2075
2212	1492
2213	1251
2214	790
2215	465
2216	572
2217	686
2218	764
2219	1001
2220	735
2221	1385
2222	1612
2223	1862
2224	1642
2225	848
2226	1017
2227	289
2228	1161
2229	2035
2230	273
2231	1390
2232	1310
2233	1840
2234	2046
2235	797
2236	227
2237	935
2238	2004
2239	1737
2240	598
2241	1389
2242	72
2243	1935
2244	46
2245	542
2246	1883
2247	1261
2248	170
2249	690
2250	641
2251	232
2252	2029
2253	865
2254	731
2255	821
2256	78
2257	1368
2258	309
2259	998
2260	2047
2261	1308
2262	839
2263	1368
2264	570
2265	1766
2266	555
2267	221
2268	274
2269	1021
2270	1797
2271	1368
2272	1093
2273	43
2274	1484
2275	980
2276	1633
2277	331
2278	1306
2279	1783
2280	1255
2281	1636
2282	1196
2283	1814
2284	1436
2285	1105
2286	866
2287	2027
2288	959
2289	1654
2290	616
2291	1438
2292	1938
2293	1341
2294	1543
2295	1231
2296	409
2297	1781
2298	2046
2299	415
2300	288
2301	1692
2302	1876
2303	209
2304	1112
2305	361
2306	1832
2307	1390
2308	1469
2309	1621
2310	524
2311	1950
2312	1046
2313	1406
2314	610
2315	1605
2316	375
2317	106
2318	527
2319	1763
2320	1122
2321	1744
2322	1710
2323	905
2324	150
2325	1845
2326	1260
2327	384
2328	2036
2329	641
2330	1296
2331	342
2332	198
2333	1766
2334	1888
2335	20
2336	1146
2337	1462
2338	1894
2339	117
2340	1185
2341	506
2342	711
2343	888
2344	1002
2345	1066
2346	1368
2347	1327
2348	331
2349	1653
2350	2026
2351	4
2352	650
2353	1880
2354	1966
2355	1968
2356	1370
2357	1191
2358	481
2359	143
2360	1912
2361	1496
2362	141
2363	1969
2364	687
2365	1856
2366	13
2367	1133
2368	831
2369	1476
2370	725
2371	1368
2372	1232
2373	1302
2374	1895
2375	563
2376	257
2377	180
2378	1629
2379	940
2380	100
2381	885
2382	1109
2383	930
2384	1193
2385	1685
2386	757
2387	1405
2388	699
2389	1368
2390	1088
2391	866
2392	857
2393	498
2394	762
2395	846
2396	1177
2397	1368
2398	1604
2399	1663
2400	637
2401	1267
2402	340
2403	1899
2404	959
2405	165
2406	447
2407	678
2408	332
2409	1428
2410	178
2411	1152
2412	1183
2413	43
2414	337
2415	1904
2416	1311
2417	174
2418	75
2419	1630
2420	304
2421	1427
2422	1533
2423	524
2424	710
2425	1188
2426	883
2427	920
2428	1822
2429	1439
2430	1306
2431	528
2432	1176
2433	557
2434	234
2435	1258
2436	1840
2437	1551
2438	2034
2439	867
2440	610
2441	843
2442	1865
2443	1106
2444	1969
2445	232
2446	247
2447	1816
2448	2079
2449	1655
2450	73
2451	1139
2452	1171
2453	1960
2454	522
2455	329
2456	1639
2457	362
2458	1060
2459	633
2460	1295
2461	23
2462	1652
2463	1927
2464	1896
2465	331
2466	481
2467	1092
2468	35
2469	1805
2470	922
2471	420
2472	289
2473	108
2474	1702
2475	598
2476	2046
2477	1814
2478	1891
2479	115
2480	92
2481	1193
2482	1162
2483	1346
2484	1336
2485	1626
2486	1763
2487	1901
2488	136
2489	1372
2490	1185
2491	1684
2492	394
2493	1842
2494	167
2495	115
2496	1818
2497	1747
2498	1742
2499	52
2500	1376
2501	1690
2502	511
2503	1000
2504	270
2505	1319
2506	921
2507	2037
2508	1473
2509	1822
2510	152
2511	890
2512	877
2513	1745
2514	1006
2515	1066
2516	1715
2517	768
2518	208
2519	104
2520	617
2521	392
2522	1571
2523	476
2524	1385
2525	1465
2526	959
2527	1074
2528	966
2529	1389
2530	1489
2531	298
2532	1138
2533	940
2534	312
2535	1314
2536	1567
2537	1388
2538	591
2539	1819
2540	20
2541	1669
2542	1781
2543	477
2544	1971
2545	940
2546	1404
2547	531
2548	1359
2549	1439
2550	1605
2551	1728
2552	831
2553	851
2554	1042
2555	1717
2556	1564
2557	209
2558	1385
2559	101
2560	1337
2561	3
2562	3
2563	157
2564	105
2565	2004
2566	1035
2567	387
2568	1229
2569	1693
2570	1157
2571	1792
2572	563
2573	627
2574	820
2575	2053
2576	1604
2577	818
2578	354
2579	1397
2580	403
2581	1897
2582	649
2583	522
2584	1046
2585	997
2586	2053
2587	1327
2588	206
2589	1973
2590	1916
2591	1019
2592	1866
2593	1967
2594	566
2595	1014
2596	1440
2597	2054
2598	221
2599	2023
2600	853
2601	1847
2602	418
2603	1813
2604	911
2605	1733
2606	126
2607	1210
2608	947
2609	200
2610	1368
2611	1586
2612	998
2613	1960
2614	1633
2615	1833
2616	1566
2617	1658
2618	57
2619	937
2620	421
2621	864
2622	355
2623	696
2624	179
2625	444
2626	1047
2627	1389
2628	935
2629	1977
2630	1520
2631	470
2632	714
2633	911
2634	246
2635	1836
2636	0
2637	1530
2638	547
2639	1970
2640	1041
2641	438
2642	1068
2643	1585
2644	1383
2645	1990
2646	44
2647	342
2648	393
2649	803
2650	1386
2651	1950
2652	1674
2653	1624
2654	1731
2655	1401
2656	1109
2657	311
2658	1978
2659	1758
2660	32
2661	711
2662	968
2663	1569
2664	188
2665	366
2666	132
2667	569
2668	357
2669	1686
2670	158
2671	186
2672	1352
2673	1707
2674	465
2675	2055
2676	1436
2677	235
2678	35
2679	890
2680	63
2681	1182
2682	49
2683	1753
2684	1751
2685	1951
2686	1268
2687	129
2688	187
2689	900
2690	647
2691	1166
2692	1109
2693	475
2694	1615
2695	231
2696	1477
2697	1842
2698	131
2699	194
2700	699
2701	1869
2702	1692
2703	1741
2704	823
2705	998
2706	424
2707	610
2708	1171
