357	1920
357	2340
358	95
358	4214
358	3228
359	2397
359	3685
359	4913
360	1530
360	3074
360	3065
361	1846
361	4915
361	4171
362	345
362	3205
362	5242
363	4362
363	2497
363	876
364	85
364	2809
364	3722
365	4925
365	1060
365	1005
366	2812
366	228
366	5173
367	1007
367	4255
367	2691
368	1860
368	2552
368	2855
369	4937
369	3717
369	2126
370	1374
370	1516
370	2420
371	1948
371	577
371	3712
372	5161
372	4687
372	377
373	64
373	5033
373	4699
374	3833
374	4867
374	4260
375	2422
375	788
375	3188
376	1130
376	887
376	2158
377	4630
377	480
377	4206
378	4669
378	1236
378	4738
379	1342
379	3557
379	3984
380	37
380	1768
380	3546
381	4109
381	2098
381	4896
382	361
382	3050
382	186
383	22
383	4221
383	5245
384	4792
384	1236
384	3422
385	422
385	2185
385	5140
386	1719
386	4925
386	3824
387	4669
387	1875
387	4630
388	4792
388	345
388	3679
389	1948
389	1713
389	2370
390	571
390	2868
390	705
391	1719
391	1948
391	3739
392	435
392	121
392	3398
393	1226
393	1875
393	642
394	1875
394	4630
394	4869
395	1846
395	4883
395	2205
396	3355
396	826
396	4999
397	1948
397	5065
397	4612
398	1820
398	1294
398	4885
399	1948
399	4404
399	4465
400	1719
400	5043
400	3424
401	1920
401	5084
401	4763
402	797
402	1311
402	3798
403	29
403	3512
403	4947
404	3263
404	2688
404	1101
405	435
405	4801
405	1972
406	2714
406	1745
406	3000
407	1226
407	3522
407	1840
408	4925
408	2447
408	164
409	3205
409	3757
409	3719
410	1866
410	2693
410	2220
411	323
411	2178
411	3629
412	1920
412	550
412	453
413	4947
413	3203
413	3470
414	29
414	1381
414	548
415	3546
415	2342
415	3744
416	1719
416	1948
416	2522
417	5153
417	1233
417	5141
418	2245
418	3121
418	835
419	1192
419	1681
419	3599
420	653
420	3884
420	2297
421	3263
421	4767
421	5012
422	1948
422	3739
422	4751
423	202
423	4727
423	234
424	1311
424	4713
424	4222
425	1161
425	1981
425	825
426	345
426	4320
426	4607
427	4792
427	267
427	1072
428	3565
428	2436
428	4118
429	3557
429	3989
429	1657
430	2283
430	3604
430	478
431	808
431	4982
431	1394
432	3276
432	994
432	5150
433	4048
433	3564
433	5084
434	3791
434	2474
434	2023
435	1796
435	1567
435	582
436	3199
436	2014
436	2834
437	3851
437	2802
437	4772
438	4100
438	4045
438	2888
439	4804
439	3495
439	31
440	2807
440	2505
440	2484
441	1796
441	2682
441	1676
442	3598
442	1060
442	4124
443	2098
443	121
443	4778
444	3426
444	2932
444	4319
445	797
445	345
445	3693
446	2096
446	3989
446	1532
447	1167
447	1948
447	3338
448	4048
448	1051
448	359
449	3381
449	1366
449	4473
450	3322
450	51
450	5116
451	767
451	5091
451	3763
452	923
452	4332
452	117
453	1236
453	3822
453	767
454	1024
454	776
454	4661
455	2033
455	1090
455	4786
456	4065
456	1692
456	118
457	3798
457	715
457	2666
458	1192
458	2871
458	3551
459	3335
459	4669
459	4692
460	3355
460	2258
460	3740
461	1219
461	3718
461	131
462	1948
462	4399
462	1369
463	1140
463	782
463	3623
464	3598
464	1987
464	3336
465	1719
465	1948
465	5004
466	1820
466	2313
466	2362
467	1681
467	4164
467	4093
468	3940
468	1133
468	3780
469	797
469	1820
469	2118
470	3322
470	2965
470	3335
471	3383
471	2399
471	3815
472	121
472	1884
472	3476
473	2968
473	2784
473	2794
474	4792
474	3589
474	1051
475	3929
475	4738
475	3422
476	4502
476	4267
476	3795
477	1948
477	4029
477	718
478	1719
478	4159
478	3422
479	4792
479	1979
479	1264
480	2512
480	627
480	5236
481	5062
481	2380
481	1726
482	4502
482	4129
482	241
483	325
483	4792
483	3978
484	202
484	51
484	1060
485	1866
485	3565
485	1900
486	297
486	850
486	2185
487	4922
487	2806
487	5213
488	808
488	4968
488	4888
489	2239
489	117
489	4636
490	2202
490	4792
490	3221
491	1236
491	3522
491	767
492	3522
492	1788
492	1133
493	2097
493	3783
493	4825
494	1139
494	2556
494	844
495	4115
495	1880
495	4144
496	1948
496	3111
496	3825
497	2774
497	364
497	2752
498	3152
498	550
498	4199
499	2678
499	462
499	3529
500	3021
500	328
500	3437
501	887
501	467
501	2087
502	3763
502	3015
502	5185
503	2140
503	4687
503	5163
504	3557
504	3507
504	4781
505	1272
505	4820
505	750
506	5201
506	3813
506	3203
507	342
507	2678
507	1553
508	4058
508	4074
508	3459
509	3336
509	44
509	3983
510	1655
510	2920
510	1303
511	4925
511	4922
511	827
512	3199
512	126
512	4097
513	2596
513	2103
513	3506
514	2576
514	3205
514	2332
515	3263
515	4925
515	459
516	4792
516	3867
516	3070
517	4265
517	2995
517	1607
518	5201
518	4178
518	4069
519	2182
519	3194
519	4040
520	571
520	4165
520	2868
521	3522
521	4646
521	899
522	3564
522	4669
522	2847
523	3289
523	1218
523	4613
524	4439
524	3719
524	3962
525	1719
525	3337
525	2147
526	1531
526	4741
526	104
527	833
527	4750
527	3091
528	435
528	202
528	4069
529	2258
529	49
529	4034
530	590
530	2682
530	687
531	3862
531	2779
531	1422
532	29
532	4792
532	3101
533	3205
533	3685
533	875
534	2215
534	3723
534	3260
535	345
535	15
535	1529
536	121
536	4300
536	4270
537	4199
537	4428
537	4865
538	1478
538	2335
538	3778
539	1604
539	2799
539	629
540	4792
540	1051
540	3821
541	1342
541	3322
541	3780
542	1607
542	899
542	5245
543	2322
543	3778
543	3359
544	4669
544	2050
544	2059
545	3590
545	537
545	1531
546	3761
546	1396
546	640
547	3335
547	963
547	5062
548	3557
548	2411
548	4167
549	3805
549	4014
549	3170
550	4669
550	894
550	4531
551	4075
551	3833
551	2812
552	3322
552	1245
552	3935
553	1236
553	3822
553	64
554	3295
554	2049
554	1103
555	2604
555	4669
555	2422
556	1990
556	5123
556	436
557	51
557	1004
557	1761
558	1105
558	869
558	2343
559	1167
559	4784
559	3476
560	2708
560	2710
560	2593
561	2869
561	20
561	1649
562	1236
562	3925
562	3565
563	4757
563	3862
563	2492
564	4084
564	387
564	284
565	2140
565	2109
565	5163
566	3774
566	789
566	0
567	1820
567	3199
567	202
568	542
568	3862
568	3962
569	3813
569	4197
569	3383
570	2961
570	2545
570	1219
571	4669
571	4590
571	1246
572	3388
572	4687
572	894
573	1226
573	2018
573	3789
574	1820
574	636
574	951
575	3635
575	1121
575	981
576	1192
576	2289
576	3398
577	1820
577	3472
577	3424
578	3152
578	4850
578	2088
579	345
579	198
579	272
580	1130
580	3111
580	4805
581	3447
581	58
581	4961
582	4603
582	4394
582	1816
583	3557
583	3225
583	1835
584	3122
584	1318
584	2592
585	4792
585	1635
585	4490
586	3355
586	486
586	4773
587	4925
587	2004
587	3212
588	1909
588	3080
588	2439
589	37
589	5177
589	1017
590	150
590	1381
590	3281
591	1024
591	2746
591	983
592	2619
592	3994
592	4041
593	239
593	2875
593	717
594	468
594	1805
594	4995
595	4259
595	1988
595	1528
596	502
596	1072
596	4193
597	1342
597	4332
597	4999
598	2598
598	4262
598	4224
599	5058
599	3087
599	2450
600	3833
600	2098
600	2767
601	3205
601	1317
601	3711
602	4115
602	2453
602	467
603	4792
603	2006
603	3764
604	480
604	934
604	1090
605	3501
605	2282
605	4636
606	5194
606	322
606	1189
607	2774
607	4977
607	2961
608	3388
608	4792
608	2193
609	1866
609	1768
609	4449
610	3221
610	1756
610	624
611	2047
611	3849
611	2559
612	4038
612	2355
612	1385
613	3355
613	2245
613	250
614	2239
614	3422
614	1876
615	1866
615	2069
615	4362
616	3393
616	4737
616	1663
617	1493
617	3700
617	4232
618	4115
618	3996
618	2835
619	4945
619	1318
619	1716
620	323
620	4600
620	4038
621	3739
621	3740
621	4535
622	1934
622	1294
622	1279
623	3152
623	571
623	4159
624	4199
624	1479
624	902
625	3564
625	2576
625	2157
626	3322
626	4013
626	5028
627	863
627	1833
627	4611
628	1820
628	5163
628	2884
629	2286
629	3209
629	1360
630	3422
630	4725
630	2220
631	949
631	2594
631	3346
632	202
632	5172
632	3772
633	4160
633	3287
633	4255
634	4490
634	4673
634	275
635	711
635	1175
635	5214
636	4713
636	3897
636	263
637	2459
637	4197
637	1467
638	29
638	3878
638	4665
639	834
639	1479
639	2264
640	1342
640	2245
640	964
641	1381
641	3855
641	163
642	3557
642	3478
642	4217
643	1875
643	4778
643	932
644	37
644	4630
644	2059
645	2647
645	1084
645	4339
646	307
646	3990
646	339
647	1366
647	4925
647	1646
648	3355
648	1681
648	3998
649	4792
649	4669
649	4344
650	1167
650	2239
650	1607
651	5124
651	1768
651	4674
652	37
652	4065
652	3476
653	121
653	2714
653	4732
654	2939
654	486
654	2084
655	37
655	4630
655	4804
656	1607
656	480
656	4431
657	202
657	709
657	1354
658	3507
658	1924
658	4658
659	29
659	2847
659	4572
660	1130
660	3687
660	4778
661	1349
661	5065
661	2487
662	4142
662	3020
662	2318
663	35
663	436
663	3188
664	4630
664	951
664	1017
665	2812
665	646
665	3002
666	2096
666	4792
666	1853
667	526
667	804
667	3171
668	2288
668	3549
668	4362
669	365
669	3598
669	590
670	4600
670	3476
670	1074
671	2845
671	2656
671	638
672	2209
672	789
672	752
673	4109
673	3322
673	361
674	3564
674	2847
674	2150
675	3914
675	2766
675	4362
676	4632
676	3918
676	1427
677	2414
677	250
677	4145
678	2961
678	3277
678	3549
679	4669
679	3152
679	1822
680	2533
680	3107
680	3240
681	1057
681	3564
681	4115
682	4047
682	640
682	4036
683	3036
683	342
683	3180
684	202
684	4669
684	4166
685	2202
685	4513
685	4023
686	4925
686	1138
686	3211
687	1812
687	1656
687	2715
688	4989
688	838
688	3857
689	121
689	4947
689	4910
690	2619
690	3289
690	1218
691	1692
691	2260
691	2418
692	4603
692	268
692	2592
693	2060
693	1880
693	3211
694	3322
694	686
694	2763
695	3322
695	1167
695	2411
696	4792
696	636
696	4272
697	1130
697	2545
697	2836
698	202
698	1024
698	2245
699	797
699	2131
699	2121
700	435
700	2714
700	2437
701	2526
701	1892
701	2899
702	2020
702	1577
702	1660
703	3205
703	1179
703	4720
704	804
704	1419
704	5057
705	5124
705	706
705	3618
706	1366
706	5051
706	3919
707	4305
707	3122
707	1725
708	3627
708	3203
708	681
709	4646
709	2733
709	1955
710	252
710	1126
710	2953
711	4115
711	1796
711	3723
712	5124
712	814
712	4640
713	769
713	3579
713	5229
714	1342
714	1151
714	4009
715	3335
715	5028
715	1175
716	2397
716	527
716	378
717	1366
717	4610
717	1698
718	239
718	545
718	4644
719	4877
719	3304
719	4761
720	361
720	1321
720	1350
721	3058
721	4760
721	1290
722	4159
722	526
722	2804
723	1710
723	5153
723	1005
724	3557
724	3
724	2402
725	4158
725	1996
725	119
726	2647
726	1948
726	3739
727	3221
727	2356
727	379
728	2556
728	4070
728	866
729	502
729	1072
729	644
730	4804
730	5081
730	641
731	1226
731	1167
731	2245
732	1948
732	3395
732	3426
733	2239
733	2142
733	71
734	5004
734	1681
734	971
735	3355
735	3906
735	4198
736	1057
736	2491
736	3024
737	3199
737	2798
737	4632
738	121
738	3686
738	4807
739	1820
739	4466
739	4190
740	2868
740	4000
740	573
741	3322
741	4013
741	5028
742	1057
742	900
742	213
743	1245
743	2466
743	3918
744	4065
744	2006
744	3424
745	1024
745	480
745	3937
746	808
746	2710
746	5179
747	3214
747	1878
747	4725
748	1820
748	2382
748	4752
749	3512
749	1366
749	1236
750	193
750	4528
750	686
751	29
751	4017
751	246
752	459
752	120
752	413
753	29
753	3989
753	290
754	1024
754	4946
754	967
755	3792
755	1725
755	3418
756	4724
756	944
756	1417
757	3355
757	4253
757	2209
758	3113
758	1786
758	2741
759	1130
759	1559
759	2203
760	1786
760	4330
760	4807
761	3557
761	2053
761	813
762	4792
762	3191
762	1876
763	3180
763	50
763	1823
764	342
764	804
764	5059
765	457
765	4887
765	4531
766	3984
766	447
766	2121
767	571
767	913
767	4534
768	744
768	927
768	840
769	5227
769	3977
769	3163
770	3322
770	711
770	549
771	1138
771	4732
771	4492
772	338
772	3102
772	2000
773	3426
773	3019
773	5022
774	297
774	1447
774	819
775	345
775	4259
775	39
776	202
776	4948
776	1296
777	3152
777	4259
777	4805
778	5004
778	4553
778	2933
779	3335
779	3221
779	2209
780	1226
780	4669
780	1136
781	3322
781	4946
781	2558
782	3564
782	2050
782	34
783	2289
783	1788
783	3668
784	2245
784	1853
784	4973
785	173
785	2973
785	3636
786	827
786	4173
786	5163
787	2545
787	1171
787	1090
788	2805
788	4183
788	2857
789	3487
789	3919
789	4991
790	863
790	2516
790	4351
791	2557
791	4307
791	1330
792	3876
792	3863
792	3846
793	3061
793	3996
793	117
794	1024
794	1920
794	2136
795	3557
795	1908
795	3524
796	1167
796	2288
796	4968
797	1906
797	2004
797	3813
798	4387
798	3498
798	4562
799	2466
799	3918
799	2626
800	2303
800	3324
800	4487
801	3617
801	345
801	1136
802	1057
802	4231
802	4490
803	2004
803	4059
803	1016
804	1846
804	3312
804	2009
805	769
805	4750
805	4850
806	4048
806	1253
806	2861
807	3564
807	550
807	3221
808	4355
808	1920
808	1279
809	3824
809	1790
809	247
810	1130
810	4630
810	154
811	2869
811	1820
811	2774
812	4420
812	4320
812	428
813	1875
813	717
813	2550
814	3774
814	3191
814	338
815	361
815	2647
815	3398
816	5202
816	2232
816	4023
817	4398
817	4636
817	2464
818	239
818	3036
818	2573
819	3037
819	547
819	2042
820	3322
820	3619
820	3529
821	2138
821	4489
821	3060
822	814
822	3685
822	5089
823	3681
823	3196
823	313
824	4966
824	26
824	4770
825	3598
825	3340
825	2254
826	4075
826	3833
826	2647
827	4073
827	1407
827	1917
828	2325
828	4669
828	2766
829	37
829	4877
829	1086
830	3512
830	2422
830	3589
831	4299
831	3015
831	2396
832	3263
832	797
832	5043
833	1866
833	3152
833	1236
834	1719
834	1948
834	2516
835	4925
835	2147
835	3519
836	4115
836	1796
836	4742
837	2215
837	1248
837	1530
838	3205
838	37
838	2004
839	361
839	2131
839	4283
840	121
840	3996
840	2525
841	4925
841	4885
841	2190
842	3152
842	3717
842	144
843	769
843	3191
843	2812
844	29
844	286
844	4741
845	4608
845	1145
845	1816
846	4098
846	3287
846	2808
847	5124
847	202
847	3925
848	3355
848	3780
848	1166
849	361
849	4115
849	2131
850	4047
850	2371
850	1236
851	435
851	5186
851	3541
852	4701
852	2920
852	2139
853	797
853	2202
853	3205
854	232
854	4669
854	2294
855	2604
855	5081
855	4266
856	121
856	4703
856	4589
857	1311
857	3091
857	5041
858	2278
858	3331
858	19
859	3152
859	900
859	3659
860	4266
860	4742
860	1240
861	342
861	1213
861	4211
862	4265
862	882
862	721
863	2263
863	2810
863	336
864	2188
864	1104
864	3202
865	202
865	3077
865	2395
866	370
866	2911
866	3367
867	2215
867	827
867	1865
868	4603
868	4407
868	1133
869	3989
869	4724
869	717
870	1145
870	3909
870	1127
871	1226
871	1875
871	2082
872	3214
872	4953
872	2875
873	232
873	4242
873	4466
874	4805
874	5238
874	4629
875	4640
875	2314
875	493
876	4879
876	3429
876	3014
877	1130
877	4630
877	3395
878	3909
878	927
878	291
879	502
879	3996
879	856
880	3774
880	1846
880	1832
881	29
881	2182
881	4928
882	3618
882	799
882	1351
883	2647
883	4778
883	4830
884	2869
884	3189
884	1025
885	3998
885	1181
885	3496
886	3993
886	2043
886	842
887	2096
887	4877
887	3450
888	4724
888	3154
888	1528
889	2371
889	3813
889	767
890	202
890	4348
890	2909
891	3845
891	3557
891	3147
892	2397
892	5121
892	1298
893	4792
893	4894
893	761
894	688
894	1166
894	2966
895	297
895	319
895	66
896	4603
896	2459
896	1766
897	4882
897	1979
897	3909
898	1719
898	2219
898	3296
899	3199
899	319
899	849
900	435
900	2459
900	573
901	4115
901	4802
901	5221
902	232
902	3617
902	5057
903	1884
903	4256
903	59
904	2604
904	4692
904	894
905	4048
905	136
905	3686
906	3040
906	1008
906	2554
907	1311
907	2131
907	1366
908	4882
908	3086
908	2779
909	706
909	4013
909	1514
910	2288
910	3592
910	1971
911	4947
911	4630
911	4724
912	4882
912	2805
912	15
913	3834
913	3425
913	3692
914	2258
914	1493
914	2394
915	3564
915	3757
915	3337
916	3310
916	760
916	4015
917	3263
917	4221
917	1005
918	502
918	3152
918	559
919	4669
919	2296
919	4697
920	3813
920	2394
920	222
921	3355
921	2939
921	4869
922	899
922	4862
922	925
923	1342
923	3984
923	3122
924	4173
924	4
924	2093
925	797
925	2217
925	1087
926	4590
926	2236
926	2003
927	1866
927	2521
927	3715
928	4248
928	1436
928	1263
929	1192
929	2369
929	548
930	29
930	3335
930	2986
931	3833
931	2326
931	879
932	3813
932	2203
932	1950
933	2619
933	4606
933	2764
934	4350
934	2434
934	4322
935	232
935	3381
935	546
936	1192
936	2875
936	96
937	808
937	2469
937	1239
938	3355
938	459
938	1065
939	1057
939	3757
939	4664
940	2604
940	252
940	1672
941	1681
941	3763
941	5075
942	3598
942	51
942	2787
943	4463
943	74
943	420
944	2615
944	3673
944	1296
945	48
945	274
945	3956
946	3557
946	3786
946	2382
947	955
947	4444
947	3664
948	4937
948	1303
948	4966
949	4925
949	3136
949	3380
950	4925
950	2008
950	3336
951	4925
951	309
951	4694
952	1167
952	4259
952	1993
953	3289
953	546
953	1218
954	2576
954	4605
954	651
955	29
955	202
955	1133
956	4259
956	1789
956	1142
957	2014
957	2919
957	2221
958	963
958	5188
958	766
959	5116
959	1479
959	3020
960	2604
960	4219
960	3273
961	801
961	883
961	1984
962	122
962	4927
962	1778
963	2098
963	808
963	353
964	3398
964	2678
964	827
965	29
965	4925
965	4206
966	96
966	4241
966	253
967	4669
967	5013
967	5033
968	1866
968	4383
968	563
969	4850
969	4441
969	3002
970	1192
970	887
970	4760
971	29
